,category,num_Assay_Obs
2557,lacksCE_AGE_yrBIN_16_item_6395,2
2558,lacksCE_AGE_yrBIN_16_item_6394,2
2559,lacksCE_AGE_yrBIN_16_item_6397,2
2560,lacksCE_AGE_yrBIN_16_item_6398,2
2561,lacksCE_AGE_yrBIN_16_item_6400,2
2562,lacksCE_AGE_yrBIN_16_item_6401,2
2563,lacksCE_AGE_yrBIN_16_item_6406,2
2564,lacksCE_AGE_yrBIN_16_item_6403,2
2565,lacksCE_AGE_yrBIN_16_item_6352,0
2566,lacksCE_AGE_yrBIN_16_item_6349,2
2567,lacksCE_AGE_yrBIN_16_item_6348,2
2568,lacksCE_AGE_yrBIN_16_item_6334,6
2569,lacksCE_AGE_yrBIN_16_item_5832,0
2570,lacksCE_AGE_yrBIN_16_item_6098,0
2571,lacksCE_AGE_yrBIN_16_item_6340,2
2572,lacksCE_AGE_yrBIN_16_item_6338,2
2573,lacksCE_AGE_yrBIN_16_item_5047,6
2574,lacksCE_AGE_yrBIN_16_item_6342,2
2575,lacksCE_AGE_yrBIN_16_item_6343,2
2576,lacksCE_AGE_yrBIN_16_item_6344,2
2577,lacksCE_AGE_yrBIN_16_item_6345,2
2578,lacksCE_AGE_yrBIN_16_item_6419,2
2579,lacksCE_AGE_yrBIN_16_item_6346,2
2580,lacksCE_AGE_yrBIN_16_item_6347,2
2581,lacksCE_AGE_yrBIN_16_item_6066,0
2582,lacksCE_AGE_yrBIN_16_item_6624,0
2583,lacksCE_AGE_yrBIN_16_item_6626,0
2584,lacksCE_AGE_yrBIN_17_item_5230,169
2585,lacksCE_AGE_yrBIN_17_item_5226,169
2586,lacksCE_AGE_yrBIN_17_item_5218,169
2587,lacksCE_AGE_yrBIN_17_item_5212,56
2588,lacksCE_AGE_yrBIN_17_item_5213,112
2589,lacksCE_AGE_yrBIN_17_item_5256,4
2590,lacksCE_AGE_yrBIN_17_item_5097,84
2591,lacksCE_AGE_yrBIN_17_item_5225,169
2592,lacksCE_AGE_yrBIN_17_item_5059,17
2593,lacksCE_AGE_yrBIN_17_item_5224,169
2594,lacksCE_AGE_yrBIN_17_item_5248,169
2595,lacksCE_AGE_yrBIN_17_item_5238,111
2596,lacksCE_AGE_yrBIN_17_item_5215,168
2597,lacksCE_AGE_yrBIN_17_item_5235,169
2598,lacksCE_AGE_yrBIN_17_item_5236,111
2599,lacksCE_AGE_yrBIN_17_item_5245,58
2600,lacksCE_AGE_yrBIN_17_item_5114,84
2601,lacksCE_AGE_yrBIN_17_item_5099,84
2602,lacksCE_AGE_yrBIN_17_item_5257,169
2603,lacksCE_AGE_yrBIN_17_item_5113,84
2604,lacksCE_AGE_yrBIN_17_item_5115,84
2605,lacksCE_AGE_yrBIN_17_item_5132,84
2606,lacksCE_AGE_yrBIN_17_item_6316,76
2607,lacksCE_AGE_yrBIN_17_item_5094,76
2608,lacksCE_AGE_yrBIN_17_item_5511,0
2609,lacksCE_AGE_yrBIN_17_item_5129,84
2610,lacksCE_AGE_yrBIN_17_item_5141,84
2611,lacksCE_AGE_yrBIN_17_item_5024,26
2612,lacksCE_AGE_yrBIN_17_item_5120,77
2613,lacksCE_AGE_yrBIN_17_item_5136,84
2614,lacksCE_AGE_yrBIN_17_item_5075,26
2615,lacksCE_AGE_yrBIN_17_item_5002,76
2616,lacksCE_AGE_yrBIN_17_item_5078,28
2617,lacksCE_AGE_yrBIN_17_item_5025,26
2618,lacksCE_AGE_yrBIN_17_item_5492,76
2619,lacksCE_AGE_yrBIN_17_item_5626,61
2620,lacksCE_AGE_yrBIN_17_item_5821,21
2621,lacksCE_AGE_yrBIN_17_item_5038,29
2622,lacksCE_AGE_yrBIN_17_item_5227,167
2623,lacksCE_AGE_yrBIN_17_item_5174,100
2624,lacksCE_AGE_yrBIN_17_item_5186,100
2625,lacksCE_AGE_yrBIN_17_item_5161,99
2626,lacksCE_AGE_yrBIN_17_item_6165,0
2627,lacksCE_AGE_yrBIN_17_item_6183,0
2628,lacksCE_AGE_yrBIN_17_item_6095,0
2629,lacksCE_AGE_yrBIN_17_item_6193,2
2630,lacksCE_AGE_yrBIN_17_item_6393,2
2631,lacksCE_AGE_yrBIN_17_item_6392,2
2632,lacksCE_AGE_yrBIN_17_item_6396,2
2633,lacksCE_AGE_yrBIN_17_item_6395,2
2634,lacksCE_AGE_yrBIN_17_item_6394,2
2635,lacksCE_AGE_yrBIN_17_item_6397,2
2636,lacksCE_AGE_yrBIN_17_item_6398,2
2637,lacksCE_AGE_yrBIN_17_item_6400,2
2638,lacksCE_AGE_yrBIN_17_item_6401,2
2639,lacksCE_AGE_yrBIN_17_item_6406,2
2640,lacksCE_AGE_yrBIN_17_item_6403,2
2641,lacksCE_AGE_yrBIN_17_item_6352,0
2642,lacksCE_AGE_yrBIN_17_item_6349,2
2643,lacksCE_AGE_yrBIN_17_item_6348,2
2644,lacksCE_AGE_yrBIN_17_item_6334,1
2645,lacksCE_AGE_yrBIN_17_item_5832,1
2646,lacksCE_AGE_yrBIN_17_item_6098,1
2647,lacksCE_AGE_yrBIN_17_item_6340,2
2648,lacksCE_AGE_yrBIN_17_item_6338,2
2649,lacksCE_AGE_yrBIN_17_item_5047,5
2650,lacksCE_AGE_yrBIN_17_item_6342,2
2651,lacksCE_AGE_yrBIN_17_item_6343,2
2652,lacksCE_AGE_yrBIN_17_item_6344,2
2653,lacksCE_AGE_yrBIN_17_item_6345,2
2654,lacksCE_AGE_yrBIN_17_item_6419,2
2655,lacksCE_AGE_yrBIN_17_item_6346,2
2656,lacksCE_AGE_yrBIN_17_item_6347,2
2657,lacksCE_AGE_yrBIN_17_item_6066,1
2658,lacksCE_AGE_yrBIN_17_item_6624,1
2659,lacksCE_AGE_yrBIN_17_item_6626,1
2660,lacksCE_AGE_yrBIN_18_item_5230,56
2661,lacksCE_AGE_yrBIN_18_item_5226,56
2662,lacksCE_AGE_yrBIN_18_item_5218,56
2663,lacksCE_AGE_yrBIN_18_item_5212,28
2664,lacksCE_AGE_yrBIN_18_item_5213,28
2665,lacksCE_AGE_yrBIN_18_item_5256,27
2666,lacksCE_AGE_yrBIN_18_item_5097,47
2667,lacksCE_AGE_yrBIN_18_item_5225,56
2668,lacksCE_AGE_yrBIN_18_item_5059,16
2669,lacksCE_AGE_yrBIN_18_item_5224,56
2670,lacksCE_AGE_yrBIN_18_item_5248,56
2671,lacksCE_AGE_yrBIN_18_item_5238,27
2672,lacksCE_AGE_yrBIN_18_item_5215,56
2673,lacksCE_AGE_yrBIN_18_item_5235,56
2674,lacksCE_AGE_yrBIN_18_item_5236,27
2675,lacksCE_AGE_yrBIN_18_item_5245,0
2676,lacksCE_AGE_yrBIN_18_item_5114,47
2677,lacksCE_AGE_yrBIN_18_item_5099,47
2678,lacksCE_AGE_yrBIN_18_item_5257,56
2679,lacksCE_AGE_yrBIN_18_item_5113,47
2680,lacksCE_AGE_yrBIN_18_item_5115,47
2681,lacksCE_AGE_yrBIN_18_item_5132,47
2682,lacksCE_AGE_yrBIN_18_item_6316,47
2683,lacksCE_AGE_yrBIN_18_item_5094,47
2684,lacksCE_AGE_yrBIN_18_item_5511,0
2685,lacksCE_AGE_yrBIN_18_item_5129,47
2686,lacksCE_AGE_yrBIN_18_item_5141,47
2687,lacksCE_AGE_yrBIN_18_item_5024,17
2688,lacksCE_AGE_yrBIN_18_item_5120,45
2689,lacksCE_AGE_yrBIN_18_item_5136,47
2690,lacksCE_AGE_yrBIN_18_item_5075,17
2691,lacksCE_AGE_yrBIN_18_item_5002,47
2692,lacksCE_AGE_yrBIN_18_item_5078,17
2693,lacksCE_AGE_yrBIN_18_item_5025,17
2694,lacksCE_AGE_yrBIN_18_item_5492,47
2695,lacksCE_AGE_yrBIN_18_item_5626,22
2696,lacksCE_AGE_yrBIN_18_item_5821,23
2697,lacksCE_AGE_yrBIN_18_item_5038,16
2698,lacksCE_AGE_yrBIN_18_item_5227,53
2699,lacksCE_AGE_yrBIN_18_item_5174,27
2700,lacksCE_AGE_yrBIN_18_item_5186,27
2701,lacksCE_AGE_yrBIN_18_item_5161,27
2702,lacksCE_AGE_yrBIN_18_item_6165,1
2703,lacksCE_AGE_yrBIN_18_item_6183,0
2704,lacksCE_AGE_yrBIN_18_item_6095,0
2705,lacksCE_AGE_yrBIN_18_item_6193,1
2706,lacksCE_AGE_yrBIN_18_item_6393,0
2707,lacksCE_AGE_yrBIN_18_item_6392,0
2708,lacksCE_AGE_yrBIN_18_item_6396,0
2709,lacksCE_AGE_yrBIN_18_item_6395,0
2710,lacksCE_AGE_yrBIN_18_item_6394,0
2711,lacksCE_AGE_yrBIN_18_item_6397,0
2712,lacksCE_AGE_yrBIN_18_item_6398,0
2713,lacksCE_AGE_yrBIN_18_item_6400,0
2714,lacksCE_AGE_yrBIN_18_item_6401,0
2715,lacksCE_AGE_yrBIN_18_item_6406,0
2716,lacksCE_AGE_yrBIN_18_item_6403,0
2717,lacksCE_AGE_yrBIN_18_item_6352,0
2718,lacksCE_AGE_yrBIN_18_item_6349,0
2719,lacksCE_AGE_yrBIN_18_item_6348,0
2720,lacksCE_AGE_yrBIN_18_item_6334,0
2721,lacksCE_AGE_yrBIN_18_item_5832,0
2722,lacksCE_AGE_yrBIN_18_item_6098,0
2723,lacksCE_AGE_yrBIN_18_item_6340,0
2724,lacksCE_AGE_yrBIN_18_item_6338,0
2725,lacksCE_AGE_yrBIN_18_item_5047,0
2726,lacksCE_AGE_yrBIN_18_item_6342,0
2727,lacksCE_AGE_yrBIN_18_item_6343,0
2728,lacksCE_AGE_yrBIN_18_item_6344,0
2729,lacksCE_AGE_yrBIN_18_item_6345,0
2730,lacksCE_AGE_yrBIN_18_item_6419,0
2731,lacksCE_AGE_yrBIN_18_item_6346,0
2732,lacksCE_AGE_yrBIN_18_item_6347,0
2733,lacksCE_AGE_yrBIN_18_item_6066,0
2734,lacksCE_AGE_yrBIN_18_item_6624,0
2735,lacksCE_AGE_yrBIN_18_item_6626,0
